id,source_id,name_ko,name_en,clinic_type,district,address_ko,phone,english_support,description_ko,description_en,is_approved,review_notes
a79921c7-39ed-5db9-83ea-e87eeda36bc8,795934410,에비아의원,Evian Clinic,dermatology,myeongdong,서울 중구 명동8가길 11,02-776-7779,none,"Evian Clinic offers personalized aesthetic treatments in a comfortable environment, catering specifically to international clients. From consultations to tailored procedures, we provide comprehensive solutions for your beauty needs.","Evian Clinic offers personalized aesthetic treatments in a comfortable environment, catering specifically to international clients. From consultations to tailored procedures, we provide comprehensive solutions for your beauty needs.",TRUE,
2bced193-5be9-5e44-948e-57ccfda8d79e,930120518,세가지소원의원 명동점,Three Wishes Clinic Myeongdong Branch,dermatology,myeongdong,서울 중구 명동8가길 33,02-778-2500,none,Three Wishes Clinic Myeongdong Branch specializes in tailored skincare treatments and consultations for international visitors. Experience top-tier medical services in a comfortable and private environment.,Three Wishes Clinic Myeongdong Branch specializes in tailored skincare treatments and consultations for international visitors. Experience top-tier medical services in a comfortable and private environment.,TRUE,
e6d4b40e-a15d-5fdf-9816-21e1259c291a,22211759,어뉴의원,Anew Clinic,dermatology,myeongdong,서울 중구 무교로 12,02-755-1010,none,"Anew Clinic offers personalized skincare treatments in a comfortable setting. We specialize in catering to international clients with expert consultations and a comprehensive care system, ensuring a seamless and satisfying experience.","Anew Clinic offers personalized skincare treatments in a comfortable setting. We specialize in catering to international clients with expert consultations and a comprehensive care system, ensuring a seamless and satisfying experience.",TRUE,
24135a7b-4f3d-5f10-b539-78b37be3aa37,1481872416,데이뷰의원 명동2호점,Dayview Clinic Myeongdong Branch 2,dermatology,myeongdong,서울 중구 남대문로 84,02-6261-4090,none,Dayview Clinic Myeongdong Branch 2 specializes in skincare treatments tailored for international clients. Experience meticulous procedures and a comfortable environment designed for your satisfaction.,Dayview Clinic Myeongdong Branch 2 specializes in skincare treatments tailored for international clients. Experience meticulous procedures and a comfortable environment designed for your satisfaction.,TRUE,
64cba741-fa75-5162-98fc-f63b5d9dea40,1282566326,데이뷰의원 명동점,Dayview Clinic Myeongdong Branch,dermatology,myeongdong,서울 중구 남대문로 90,02-6325-7771,none,Dayview Clinic Myeongdong Branch specializes in tailored skincare treatments and detailed consultations for international clients. Experience top-tier medical services in a comfortable and private setting.,Dayview Clinic Myeongdong Branch specializes in tailored skincare treatments and detailed consultations for international clients. Experience top-tier medical services in a comfortable and private setting.,TRUE,
b726e899-b770-537f-8468-f5ba76021053,584651631,당신만의가치 벨유의원 ValU Clinic,ValU Clinic - Your Unique Value,dermatology,myeongdong,서울 중구 명동길 32,02-2039-7431,none,ValU Clinic helps you discover your unique beauty. We offer tailored treatments and a comfortable environment for an exceptional experience for international visitors.,ValU Clinic helps you discover your unique beauty. We offer tailored treatments and a comfortable environment for an exceptional experience for international visitors.,TRUE,
cbc56439-0456-5d52-8249-65756c6cc828,1206513247,유픽의원 명동,U-Pick Clinic Myeongdong,dermatology,myeongdong,서울 중구 명동길 14,02-6013-9999,none,U-Pick Clinic Myeongdong specializes in customized aesthetic treatments and skincare for international clients. Experience high-quality medical services in a comfortable setting.,U-Pick Clinic Myeongdong specializes in customized aesthetic treatments and skincare for international clients. Experience high-quality medical services in a comfortable setting.,TRUE,
49ab455b-8073-540d-8613-b05059e10daa,623306684,닥터쁘띠의원 명동점,Dr. Petit Clinic Myeongdong Branch,dermatology,myeongdong,서울 중구 퇴계로 145,02-6953-8433,none,"Dr. Petit Clinic Myeongdong Branch is popular among foreign visitors for its reasonable prices and high-quality procedures. Specializing in petit procedures, we strive to provide a comfortable and satisfying experience.","Dr. Petit Clinic Myeongdong Branch is popular among foreign visitors for its reasonable prices and high-quality procedures. Specializing in petit procedures, we strive to provide a comfortable and satisfying experience.",TRUE,
6b55079f-1627-5d8c-9dad-91f5285cd0c7,1387834373,슬림영의원,Slim Young Clinic,dermatology,myeongdong,서울 중구 명동8나길 9,02-318-2350,none,Slim Young Clinic offers personalized consultations and procedures for international patients. Experience beauty through detailed care in a comfortable environment.,Slim Young Clinic offers personalized consultations and procedures for international patients. Experience beauty through detailed care in a comfortable environment.,TRUE,
8f29d31a-3140-5fb3-8d46-a6cda1581560,1119098325,블리비의원 명동점,BleuVie Clinic Myeongdong Branch,dermatology,myeongdong,서울 중구 남대문로 84,1833-9941,none,BleuVie Clinic Myeongdong Branch offers tailored skincare treatments and a comfortable experience for international visitors. Experience professional care from skilled medical staff in a clean and safe environment.,BleuVie Clinic Myeongdong Branch offers tailored skincare treatments and a comfortable experience for international visitors. Experience professional care from skilled medical staff in a clean and safe environment.,TRUE,
73e4b0dd-9883-5de7-ac8d-ef92a8a1f077,1874465363,명동비엘에스의원,Myeongdong BLS Clinic,dermatology,myeongdong,서울 중구 명동8가길 11,02-310-9968,none,"Myeongdong BLS Clinic offers personalized skincare treatments and comfortable services for international visitors. We address various skin concerns, helping you discover your beauty.","Myeongdong BLS Clinic offers personalized skincare treatments and comfortable services for international visitors. We address various skin concerns, helping you discover your beauty.",TRUE,
260cbfff-7acc-5b1b-bde0-93016419eb7e,17727454,리버스클리닉 명동점,Revers Clinic Myeongdong Branch,dermatology,myeongdong,서울 중구 명동길 26,1544-0890,none,Revers Clinic Myeongdong Branch offers specialized services for international clients. Experience personalized treatments and a comfortable environment designed to address your specific skincare needs.,Revers Clinic Myeongdong Branch offers specialized services for international clients. Experience personalized treatments and a comfortable environment designed to address your specific skincare needs.,TRUE,
2492b7e9-d6da-5ec7-b0d2-c4bcca71bda5,1749902056,빛이난다의원,Bitinan Medical Clinic,dermatology,myeongdong,서울 중구 명동8길 8-9,02-318-1102,none,Bitinan Medical Clinic specializes in customized skincare treatments and consultations for international clients. Experience the best in beauty with our attentive care and comfortable environment.,Bitinan Medical Clinic specializes in customized skincare treatments and consultations for international clients. Experience the best in beauty with our attentive care and comfortable environment.,TRUE,
c1da50e9-4693-5e7d-b7f0-1426517f8841,14720152,아름다운나라피부과의원 명동,Areumdaun Nara Dermatology Clinic Myeongdong,dermatology,myeongdong,서울 중구 명동8나길 6,02-755-2105,none,Areumdaun Nara Dermatology Clinic Myeongdong offers specialized skincare treatments and personalized procedures for international visitors. Experience top-tier medical services in a comfortable setting.,Areumdaun Nara Dermatology Clinic Myeongdong offers specialized skincare treatments and personalized procedures for international visitors. Experience top-tier medical services in a comfortable setting.,TRUE,
0764366a-16fa-578d-ad5b-a9fbd76721b0,109310928,뷰티라운지의원 명동점,Beauty Lounge Clinic Myeongdong Branch,dermatology,myeongdong,서울 중구 퇴계로 109,02-6952-7971,none,Beauty Lounge Clinic Myeongdong specializes in tailored skincare treatments and exceptional service for international clients. Experience premium care in a comfortable setting.,Beauty Lounge Clinic Myeongdong specializes in tailored skincare treatments and exceptional service for international clients. Experience premium care in a comfortable setting.,TRUE,
b1a7d4d2-91fe-5f83-b9db-9bca477c9908,13513304,아미스킨의원,Ami Skin Clinic,dermatology,myeongdong,서울 중구 퇴계로 100,02-771-7890,none,Ami Skin Clinic offers personalized skincare treatments and a comfortable experience for international visitors. We address your specific skin concerns and ensure a memorable experience in Korea.,Ami Skin Clinic offers personalized skincare treatments and a comfortable experience for international visitors. We address your specific skin concerns and ensure a memorable experience in Korea.,TRUE,
92cd4c7b-f84d-580e-a0fd-9362d5e5ad88,27495770,올의원,All Clinic,dermatology,myeongdong,서울 중구 퇴계로 132,02-544-1110,none,All Clinic specializes in customized consultations and treatments for international patients. We are dedicated to providing a comfortable and satisfying experience while addressing your specific skin concerns.,All Clinic specializes in customized consultations and treatments for international patients. We are dedicated to providing a comfortable and satisfying experience while addressing your specific skin concerns.,TRUE,
06352d0c-0bcb-5c53-8ce1-586f4bafa335,1289663610,디아브의원,Diab Clinic,dermatology,myeongdong,서울 중구 퇴계로 109,02-318-1314,none,Diab Clinic specializes in personalized treatments and consultations for all skin concerns. We offer a comfortable environment and systematic medical services tailored for international patients.,Diab Clinic specializes in personalized treatments and consultations for all skin concerns. We offer a comfortable environment and systematic medical services tailored for international patients.,TRUE,
671a00b8-e7f2-578d-9f34-0455af01a05d,456169022,더프리티영의원,The Pretty Young Clinic,dermatology,myeongdong,서울 중구 명동3길 6,02-3210-0300,none,The Pretty Young Clinic specializes in delicate procedures and a comfortable atmosphere for international clients. We address various skin concerns and offer an unforgettable K-beauty experience.,The Pretty Young Clinic specializes in delicate procedures and a comfortable atmosphere for international clients. We address various skin concerns and offer an unforgettable K-beauty experience.,TRUE,
86a2f35b-f20d-5ead-aeaf-64465af649a2,13513866,메디코스의원,Medico's Clinic,dermatology,myeongdong,서울 중구 명동7가길 20,02-2118-6262,none,Medico's Clinic offers customized skincare treatments and services tailored for international visitors. Experience exceptional results in a comfortable environment. Our skilled medical professionals provide personalized consultations.,Medico's Clinic offers customized skincare treatments and services tailored for international visitors. Experience exceptional results in a comfortable environment. Our skilled medical professionals provide personalized consultations.,TRUE,
09ede77c-04ed-5b88-9a58-fc91d6f856c6,126103157,뷰티온의원 명동,BeautyOn Clinic Myeongdong,dermatology,myeongdong,서울 중구 남대문로 90,02-6956-7255,none,BeautyOn Clinic Myeongdong offers tailored consultations and treatments for international clients. Experience beauty solutions in a comfortable and safe environment.,BeautyOn Clinic Myeongdong offers tailored consultations and treatments for international clients. Experience beauty solutions in a comfortable and safe environment.,TRUE,
52992741-5cdb-5e6b-ae7d-96bfe79cc3e5,1752395854,블루미의원,Bloomy Clinic,dermatology,myeongdong,서울 중구 명동3길 44,02-777-0818,none,Bloomy Clinic offers customized skincare treatments and a comfortable experience for international visitors. We focus on addressing your specific skincare concerns and providing a memorable Korean beauty experience.,Bloomy Clinic offers customized skincare treatments and a comfortable experience for international visitors. We focus on addressing your specific skincare concerns and providing a memorable Korean beauty experience.,TRUE,
758d2bda-bbca-5044-ab3f-6bf749b88b92,1414106754,리엘르의원 명동점,Lielle Clinic Myeongdong Branch,dermatology,myeongdong,서울 중구 명동길 14,02-3789-2088,none,Lielle Clinic Myeongdong Branch offers customized skincare treatments and thorough consultations for international clients. Experience top-tier medical services in a clean and comfortable environment.,Lielle Clinic Myeongdong Branch offers customized skincare treatments and thorough consultations for international clients. Experience top-tier medical services in a clean and comfortable environment.,TRUE,
0aed07a4-9f00-5c31-8760-29e0dd53ad54,9028411,명동고운세상피부과의원,Myeongdong Gowoonsesang Dermatology Clinic,dermatology,myeongdong,서울 중구 퇴계로 131,02-755-5411,none,"Myeongdong Gowoonsesang Dermatology Clinic caters to international visitors, offering specialized treatments for acne, skin brightening, and lifting. Experience personalized care for healthy, radiant skin.","Myeongdong Gowoonsesang Dermatology Clinic caters to international visitors, offering specialized treatments for acne, skin brightening, and lifting. Experience personalized care for healthy, radiant skin.",TRUE,
d9c0995c-b5ec-5905-883f-69db9ff85fc9,2087400999,메이의원,Mei Clinic,dermatology,myeongdong,서울 중구 명동8길 14,02-2298-2312,none,Mei Clinic specializes in personalized treatments to enhance your natural beauty. We offer a comfortable environment and high-quality medical services for international visitors.,Mei Clinic specializes in personalized treatments to enhance your natural beauty. We offer a comfortable environment and high-quality medical services for international visitors.,TRUE,
fa3b97d3-ddbb-5a5c-be46-f99d7673b02b,2014031487,닥터디자이너의원 명동점,Dr. Designer Clinic Myeongdong Branch,dermatology,myeongdong,서울 중구 명동3길 44,0507-873-0491,none,Dr. Designer Clinic Myeongdong Branch specializes in personalized skincare treatments and consultations for international clients. Experience top-tier medical services in a comfortable and private environment.,Dr. Designer Clinic Myeongdong Branch specializes in personalized skincare treatments and consultations for international clients. Experience top-tier medical services in a comfortable and private environment.,TRUE,
cb3484b5-ee86-52e7-ae26-ccab155126f0,1257816708,벤자민피부과의원 명동,Benjamin Dermatology Clinic Myeongdong,dermatology,myeongdong,서울 중구 남대문로 90,02-6272-7007,none,Benjamin Dermatology Clinic Myeongdong offers specialized skincare treatments and personalized procedures for international patients. Experience exceptional service from skilled professionals in a comfortable environment.,Benjamin Dermatology Clinic Myeongdong offers specialized skincare treatments and personalized procedures for international patients. Experience exceptional service from skilled professionals in a comfortable environment.,TRUE,
e0802927-50be-584b-9552-0697be04f210,608031486,라민클리닉,Lamin Clinic,dermatology,myeongdong,서울 중구 무교로 19,02-772-9770,none,Lamin Clinic specializes in personalized skincare treatments and thorough consultations for international visitors. Experience comfortable and satisfying solutions tailored to your unique skin concerns.,Lamin Clinic specializes in personalized skincare treatments and thorough consultations for international visitors. Experience comfortable and satisfying solutions tailored to your unique skin concerns.,TRUE,
9646ceb2-d868-55f1-af7d-b52bc8c2a37b,15187101,MJ올피부과,MJ All Skin Clinic,dermatology,myeongdong,서울 중구 명동8가길 27,02-777-8275,none,"MJ All Skin Clinic offers comfortable consultations and customized treatments for international patients. We provide optimal solutions for various skin concerns, helping you achieve your desired beauty.","MJ All Skin Clinic offers comfortable consultations and customized treatments for international patients. We provide optimal solutions for various skin concerns, helping you achieve your desired beauty.",TRUE,
a89869c4-b4f0-50f0-9b6c-9b422931edfc,1058089769,아우레아의원,Aurea Clinic,dermatology,myeongdong,서울 중구 명동길 13,02-318-6003,none,"Aurea Clinic specializes in personalized treatments and a comfortable atmosphere, ensuring a satisfying experience for international clients. From addressing skin concerns to maintaining your beauty, experience our high-quality medical services.","Aurea Clinic specializes in personalized treatments and a comfortable atmosphere, ensuring a satisfying experience for international clients. From addressing skin concerns to maintaining your beauty, experience our high-quality medical services.",TRUE,
b3c5a551-3b17-5898-9177-e01f3411259a,22539495,아이디병원,ID Hospital,plastic_surgery,gangnam,서울 강남구 도산대로 142,02-547-0050,none,"ID Hospital offers comprehensive beauty solutions tailored to your needs. We provide personalized care and a comfortable environment for international patients, ensuring a satisfying experience.","ID Hospital offers comprehensive beauty solutions tailored to your needs. We provide personalized care and a comfortable environment for international patients, ensuring a satisfying experience.",TRUE,
84d41175-fbe4-5132-b67b-277673daacbc,652160914,나나성형외과의원,Nana Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 압구정로 406,02-544-0601,none,Nana Plastic Surgery Clinic specializes in natural-looking results through personalized consultations and advanced techniques. We offer comprehensive medical services and a comfortable environment for international patients.,Nana Plastic Surgery Clinic specializes in natural-looking results through personalized consultations and advanced techniques. We offer comprehensive medical services and a comfortable environment for international patients.,TRUE,
ff1c6216-2e05-5ee7-ae2c-3d068f0ec397,20692023,디에이성형외과의원,DA Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 테헤란로 125,02-515-4600,none,DA Plastic Surgery Clinic is dedicated to enhancing your natural beauty with meticulous techniques and genuine care. We offer personalized consultations and a comfortable experience for international patients.,DA Plastic Surgery Clinic is dedicated to enhancing your natural beauty with meticulous techniques and genuine care. We offer personalized consultations and a comfortable experience for international patients.,TRUE,
ff555766-9f72-586a-8496-66e6dda51d1f,19512405,에이트성형외과의원,Eight Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 논현로 828,1855-0858,none,Eight Plastic Surgery Clinic specializes in personalized consultations and precise procedures to achieve your aesthetic goals. We offer convenient services and a comfortable environment for international patients.,Eight Plastic Surgery Clinic specializes in personalized consultations and precise procedures to achieve your aesthetic goals. We offer convenient services and a comfortable environment for international patients.,TRUE,
290ad2ac-7d85-521d-b20b-de4f29a0c886,1105695116,오브제성형외과의원,Objet Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 테헤란로4길 5,02-3447-7576,none,Objet Plastic Surgery Clinic focuses on personalized consultations and natural-looking results to maximize patient satisfaction. We offer convenient services and a comfortable environment for international visitors.,Objet Plastic Surgery Clinic focuses on personalized consultations and natural-looking results to maximize patient satisfaction. We offer convenient services and a comfortable environment for international visitors.,TRUE,
3dc2c925-1f60-5f8e-a3e6-7e0639d223b3,19194469,우리성형외과,Woori Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 테헤란로 312,02-3446-0606,none,Woori Plastic Surgery Clinic specializes in natural-looking results through meticulous techniques and personalized consultations. We offer a comfortable environment and streamlined services for international patients.,Woori Plastic Surgery Clinic specializes in natural-looking results through meticulous techniques and personalized consultations. We offer a comfortable environment and streamlined services for international patients.,TRUE,
16edc6dc-58a4-5fbc-9078-e558263909ea,26337848,압구정탑라인의원,Apgujeong Topline Clinic,plastic_surgery,gangnam,서울 강남구 테헤란로 240,02-517-1675,none,"Apgujeong Topline Clinic focuses on meticulous procedures and attentive aftercare, ensuring high patient satisfaction. We offer customized consultations and a comfortable environment for international visitors.","Apgujeong Topline Clinic focuses on meticulous procedures and attentive aftercare, ensuring high patient satisfaction. We offer customized consultations and a comfortable environment for international visitors.",TRUE,
70c43f57-3ad4-5e3e-8162-5172e41e98cd,22615439,에스티성형외과의원,EST Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 논현로 816,02-517-0015,none,"EST Plastic Surgery Clinic specializes in natural-looking results with meticulous techniques and artistry. We offer personalized consultations and a comfortable environment for international patients, ensuring a satisfying experience.","EST Plastic Surgery Clinic specializes in natural-looking results with meticulous techniques and artistry. We offer personalized consultations and a comfortable environment for international patients, ensuring a satisfying experience.",TRUE,
dc4217bc-5f25-5f02-8441-dfbc8ee2c163,655347666,비아이오성형외과,BIO Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 도산대로 107,02-535-9000,none,"BIO Plastic Surgery Clinic specializes in rhinoplasty, blepharoplasty, and anti-aging procedures, offering personalized consultations and a comfortable recovery environment for international patients. Discover your beauty potential at BIO!","BIO Plastic Surgery Clinic specializes in rhinoplasty, blepharoplasty, and anti-aging procedures, offering personalized consultations and a comfortable recovery environment for international patients. Discover your beauty potential at BIO!",TRUE,
0b9a1edb-6c6f-5861-9707-82e43407be8d,9057912,뷰성형외과의원,View Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 봉은사로 107,02-539-1177,none,"View Plastic Surgery Clinic specializes in natural-looking beauty through meticulous techniques. We offer customized consultations and a streamlined system for international patients, ensuring a comfortable experience.","View Plastic Surgery Clinic specializes in natural-looking beauty through meticulous techniques. We offer customized consultations and a streamlined system for international patients, ensuring a comfortable experience.",TRUE,
8a924e56-58d9-524f-bc7b-0ef3aa3f6188,1171702127,예쁜얼굴의원,Yepuneolgul Clinic,plastic_surgery,gangnam,서울 강남구 강남대로 562,02-511-0411,none,Yepuneolgul Clinic specializes in personalized cosmetic procedures for natural-looking results. We offer expert consultations and a comfortable experience for international patients.,Yepuneolgul Clinic specializes in personalized cosmetic procedures for natural-looking results. We offer expert consultations and a comfortable experience for international patients.,TRUE,
edeae148-7e45-57ca-b816-7aaf4c32f34e,27584567,유라인클리닉,U-Line Clinic,plastic_surgery,gangnam,서울 강남구 선릉로160길 7,02-516-7588,none,U-Line Clinic specializes in delivering customized beauty solutions with meticulous procedures and a comfortable atmosphere for international clients. Our experienced medical professionals provide expert consultations to ensure optimal results.,U-Line Clinic specializes in delivering customized beauty solutions with meticulous procedures and a comfortable atmosphere for international clients. Our experienced medical professionals provide expert consultations to ensure optimal results.,TRUE,
0da733dc-8f02-57f5-9696-dff1e47c8bde,978983377,아몬드성형외과의원,Almond Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 논현로 834,02-541-5900,none,Almond Plastic Surgery Clinic specializes in natural-looking results with meticulous techniques. We offer personalized consultations and a comfortable experience for international patients.,Almond Plastic Surgery Clinic specializes in natural-looking results with meticulous techniques. We offer personalized consultations and a comfortable experience for international patients.,TRUE,
5d14fb4c-ad34-587f-aff4-d76aa4633857,10833841,4월31일성형외과의원,April 31st Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 논현로 707,02-540-6777,none,"April 31st Plastic Surgery Clinic specializes in natural-looking results with meticulous techniques and extensive experience. We offer tailored consultations and comprehensive care for international patients, ensuring a comfortable and satisfying experience.","April 31st Plastic Surgery Clinic specializes in natural-looking results with meticulous techniques and extensive experience. We offer tailored consultations and comprehensive care for international patients, ensuring a comfortable and satisfying experience.",TRUE,
0e36fb68-4ad8-52cf-ae20-9e7e2b5f53ce,1221256055,모모성형외과의원,Momo Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 압구정로 124,1566-4766,none,Momo Plastic Surgery Clinic focuses on personalized consultations and natural-looking results. We offer a systematic and comfortable experience for international patients.,Momo Plastic Surgery Clinic focuses on personalized consultations and natural-looking results. We offer a systematic and comfortable experience for international patients.,TRUE,
ce6e0872-7363-5349-b537-363fba4633fa,26619826,청담여신성형외과의원,Cheongdam Goddess Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 도산대로 108,1800-2662,none,Cheongdam Goddess Plastic Surgery Clinic specializes in natural beauty enhancements with sophisticated techniques and artistry. We offer personalized consultations and a comfortable environment for international patients.,Cheongdam Goddess Plastic Surgery Clinic specializes in natural beauty enhancements with sophisticated techniques and artistry. We offer personalized consultations and a comfortable environment for international patients.,TRUE,
75110421-7a53-55a6-a2e0-f48beb884655,1797082808,모제림성형외과의원,Mojelim Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 논현로 842,1600-5827,none,Mojelim Plastic Surgery Clinic aims for natural beauty with delicate techniques and extensive experience. We offer personalized consultations and a comfortable environment for our international patients.,Mojelim Plastic Surgery Clinic aims for natural beauty with delicate techniques and extensive experience. We offer personalized consultations and a comfortable environment for our international patients.,TRUE,
1d8646ff-fda9-5094-896f-210d4a1c172b,23279278,강남서연성형외과의원,Gangnam Seoyeon Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 강남대로154길 20,02-535-8889,none,Gangnam Seoyeon Plastic Surgery Clinic specializes in personalized consultations and natural-looking results. We provide a comfortable and systematic experience for international patients.,Gangnam Seoyeon Plastic Surgery Clinic specializes in personalized consultations and natural-looking results. We provide a comfortable and systematic experience for international patients.,TRUE,
1aaf6da1-f3fa-5156-a01d-3083c66e437d,9312863,팝성형외과의원,POP Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 논현로 837,02-545-0025,none,POP Plastic Surgery Clinic offers specialized eye and nose surgery and minor procedures with a focus on natural-looking results. We ensure a comfortable and welcoming experience for international patients with our skilled techniques and attentive service.,POP Plastic Surgery Clinic offers specialized eye and nose surgery and minor procedures with a focus on natural-looking results. We ensure a comfortable and welcoming experience for international patients with our skilled techniques and attentive service.,TRUE,
0a12ad0b-83da-574d-8245-837931322782,26477122,제이준성형외과의원,Jayjun Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 논현로 530,02-563-0530,none,"Jayjun Plastic Surgery Clinic specializes in natural-looking results with meticulous techniques. We offer personalized consultations and streamlined services for international patients, ensuring a comfortable experience.","Jayjun Plastic Surgery Clinic specializes in natural-looking results with meticulous techniques. We offer personalized consultations and streamlined services for international patients, ensuring a comfortable experience.",TRUE,
64da6102-e425-5678-8b85-f86bc54ac32a,13513601,압구정비앤미의원,Apgujeong B&Me Clinic,plastic_surgery,gangnam,서울 강남구 압구정로46길 5-10,0502-5553-9062,none,Apgujeong B&Me Clinic offers personalized skincare treatments and attentive service tailored for international clients. Experience effective solutions for your skin concerns and achieve a beautiful transformation.,Apgujeong B&Me Clinic offers personalized skincare treatments and attentive service tailored for international clients. Experience effective solutions for your skin concerns and achieve a beautiful transformation.,TRUE,
797e1cb7-4b45-5310-9e04-64436631316e,11539731,압구정드림성형외과,Apgujeong Dream Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 압구정로 172,02-546-1615,none,Apgujeong Dream Plastic Surgery Clinic offers natural-looking results through personalized consultations and surgeries performed by experienced medical professionals. We provide specialized services and a comfortable environment for international patients.,Apgujeong Dream Plastic Surgery Clinic offers natural-looking results through personalized consultations and surgeries performed by experienced medical professionals. We provide specialized services and a comfortable environment for international patients.,TRUE,
ab409e25-45f2-5cab-8d40-bc0b2c58b8f7,2099083504,땡큐성형외과의원,Thank You Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 강남대로 446,02-567-0900,none,Thank You Plastic Surgery Clinic offers natural beauty through personalized consultations and high-quality medical services. We provide a comfortable experience for international patients with our streamlined support system.,Thank You Plastic Surgery Clinic offers natural beauty through personalized consultations and high-quality medical services. We provide a comfortable experience for international patients with our streamlined support system.,TRUE,
cf0ca375-6ffd-5b22-b3dc-30c70c6da004,19716959,글로비성형외과의원,Glovi Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 논현로 843,02-515-3399,none,Glovi Plastic Surgery Clinic prioritizes personalized consultations and safe procedures. We offer specialized medical services and a comfortable experience for international patients.,Glovi Plastic Surgery Clinic prioritizes personalized consultations and safe procedures. We offer specialized medical services and a comfortable experience for international patients.,TRUE,
6a2ecd47-1dfc-582d-82ba-0107ebbdda9d,18682180,에스원성형외과의원,S One Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 압구정로28길 22-5,02-546-8859,none,"S One Plastic Surgery Clinic specializes in natural beauty through delicate artistry and skilled techniques. We offer personalized consultations and a comfortable environment for international patients, ensuring satisfying results.","S One Plastic Surgery Clinic specializes in natural beauty through delicate artistry and skilled techniques. We offer personalized consultations and a comfortable environment for international patients, ensuring satisfying results.",TRUE,
cafeeb6f-ac87-50dd-a5bb-1fb62dfa4506,17812792,다미인성형외과의원,Damiin Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 논현로 715,02-542-0003,none,Damiin Plastic Surgery Clinic specializes in personalized consultations and natural-looking results. We offer a comfortable environment and systematic medical services for our international patients.,Damiin Plastic Surgery Clinic specializes in personalized consultations and natural-looking results. We offer a comfortable environment and systematic medical services for our international patients.,TRUE,
b0401374-5814-5cf1-9c4a-1d582b8368b9,17186807,젬마모발이식센터,Gemma Hair Transplant Center,plastic_surgery,gangnam,서울 강남구 논현로 815,02-518-0057,none,"Gemma Hair Transplant Center specializes in natural-looking hair transplants using advanced techniques and meticulous design. We offer comfortable and professional care for international visitors, with personalized consultations for optimal results.","Gemma Hair Transplant Center specializes in natural-looking hair transplants using advanced techniques and meticulous design. We offer comfortable and professional care for international visitors, with personalized consultations for optimal results.",TRUE,
dfb3c87c-93db-569d-bda8-883ee2ffab05,929597806,청담오케이성형외과의원,Cheongdam OK Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 삼성로 715,02-3446-7588,none,"Cheongdam OK Plastic Surgery Clinic specializes in personalized consultations and natural-looking results. We provide comfortable and safe medical services for international patients, helping you achieve your aesthetic goals with confidence.","Cheongdam OK Plastic Surgery Clinic specializes in personalized consultations and natural-looking results. We provide comfortable and safe medical services for international patients, helping you achieve your aesthetic goals with confidence.",TRUE,
07c70957-fdea-543b-9556-cabcbaad7779,301858570,유앤유성형외과의원,U&U Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 논현로 819,02-544-6996,none,"U&U Plastic Surgery Clinic offers personalized consultations and high-quality medical services. With a comfortable environment and a systematic approach for international patients, we are dedicated to ensuring satisfying results.","U&U Plastic Surgery Clinic offers personalized consultations and high-quality medical services. With a comfortable environment and a systematic approach for international patients, we are dedicated to ensuring satisfying results.",TRUE,
07e2a6d0-1605-5b6a-925f-25834f975738,1262165261,우아성형외과의원,Woo-Ah Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 강남대로 492,1600-5319,none,Woo-Ah Plastic Surgery Clinic focuses on personalized consultations and natural-looking results. We offer a comfortable environment and systematic medical services for international patients.,Woo-Ah Plastic Surgery Clinic focuses on personalized consultations and natural-looking results. We offer a comfortable environment and systematic medical services for international patients.,TRUE,
6e3130bc-9535-5337-bdaf-484e52d28c6f,27596189,바이준성형외과의원,BYJUN Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 선릉로 826,02-512-6100,none,"BYJUN Plastic Surgery Clinic focuses on natural-looking results and personalized consultations for high patient satisfaction. We offer a streamlined experience for international visitors, ensuring comfortable and convenient care.","BYJUN Plastic Surgery Clinic focuses on natural-looking results and personalized consultations for high patient satisfaction. We offer a streamlined experience for international visitors, ensuring comfortable and convenient care.",TRUE,
